OBJECTID,Survey_Num,Purpose,WIN,Name_of_Wa,Date,NYTME,NYTMN,Site_Lengt,Total_Of_N,Brook_Trou,Brown_Trou,Rainbow_Tr,POINT_X,POINT_Y
1785,995001.00000000000,CROTS survey,PA-53-2-2,South Branch Sawmill Run,06/22/95,168229,4660519,430,3,1,2,,-79.00737870630,42.02673666820
1786,995001.00000000000,CROTS survey,PA-53-2-2,South Branch Sawmill Run,06/22/95,169129,4661219,340,3,1,2,,-78.99692805260,42.03340467780
1787,995002.00000000000,CROTS survey,PA-53-21,Little Valley Creek,06/22/95,187429,4684220,490,4,0,4,,-78.78866326910,42.24759058560
1788,695506.00000000000,Whirling disease sampling,H-240-119,Otsquago Creek,06/26/95,513233,4748723,200,78,0,2,76,-74.83793474360,42.89099653410
1789,695507.00000000000,CROTS survey,H-240-119,Otsquago Creek,06/27/95,514333,4749323,400,12,0,11,1,-74.82444771990,42.89637980120
1790,695507.00000000000,CROTS survey,H-240-119,Otsquago Creek,06/27/95,516333,4750523,380,8,0,8,,-74.79991668030,42.90714584750
1791,995054.00000000000,General biological survey,E-23-48-3-2,Mckinstry Creek,06/28/95,208929,4704720,310,27,14,13,,-78.53889322480,42.44017246710
1792,995054.00000000000,General biological survey,E-23-48-3-2,Mckinstry Creek,06/28/95,210529,4706520,630,66,8,50,8,-78.52038293050,42.45695113010
1793,995055.00000000000,General biological survey,E-23-48-3-2-3,Unnamed Water,06/28/95,209729,4706420,330,21,2,19,,-78.53004361140,42.45575320090
1794,995056.00000000000,General biological survey,E-23-48-3-2-2,Unnamed Water,06/28/95,210729,4706920,230,16,1,15,,-78.51815662720,42.46062133910
1795,995057.00000000000,General biological survey,E-23-48-3-2-4,Unnamed Water,06/28/95,209429,4705920,240,11,10,1,,-78.53343226290,42.45114645150
1796,595046.00000000000,CROTS survey,C-25-25,Palmer Brook,06/29/95,604630,4923022,300,35,28,7,,-73.68492208000,44.45293204180
1797,595046.00000000000,CROTS survey,C-25-25,Palmer Brook,06/29/95,605230,4922122,250,37,25,12,,-73.67756558540,44.44474461600
1798,695508.00000000000,Whirling disease sampling,H-240-242B,Rome Hatchery Outlet,06/29/95,464636,4789985,300,68,2,59,7,-75.43572418910,43.26184443800
1799,995051.00000000000,General biological survey,PA-53-15-6,Bova Creek,06/29/95,192129,4667520,415,42,19,23,,-78.72298728020,42.09936909670
1800,995051.00000000000,General biological survey,PA-53-15-6,Bova Creek,06/29/95,192729,4668120,410,23,23,0,,-78.71606175440,42.10499663300
1801,995052.00000000000,General biological survey,PA-53-15-4,Stoddard Creek,06/29/95,189229,4664920,390,95,95,0,,-78.75660265290,42.07486021270
1802,995052.00000000000,General biological survey,PA-53-15-4,Stoddard Creek,06/29/95,190029,4666620,330,47,39,8,,-78.74785259450,42.09045445610
1803,695507.00000000000,CROTS survey,H-240-119,Otsquago Creek,06/30/95,518433,4751823,400,38,0,37,1,-74.77414859840,42.91880470230
1804,695507.00000000000,CROTS survey,H-240-119,Otsquago Creek,06/30/95,519833,4752423,200,16,0,16,,-74.75697392770,42.92417265630
1805,595048.00000000000,TSMP collection,H-240-89,Cayadutta Creek,07/03/95,546533,4759523,600,2,0,2,,-74.42922296050,42.98694410410
1806,795014.00000000000,CROTS survey,SR-44-14-30,Dudley Creek,07/03/95,409032,4690722,450,11,11,0,,-76.10471583120,42.36345076260
1807,795014.00000000000,CROTS survey,SR-44-14-30,Dudley Creek,07/03/95,411032,4690222,500,5,4,1,,-76.08035491880,42.35917994610
1808,595051.00000000000,CROTS survey,SLC-20-1,Unnamed Water,07/05/95,571628,4979822,150,16,16,0,,-74.09169362410,44.96822617540
1809,595051.00000000000,CROTS survey,SLC-20-1,Unnamed Water,07/05/95,572328,4979622,150,7,7,0,,-74.08284682680,44.96635507120
1810,595052.00000000000,CROTS survey,SLC-20,Collins Brook,07/05/95,570528,4981422,150,21,21,0,,-74.10541698470,44.98273764550
1811,595052.00000000000,CROTS survey,SLC-20,Collins Brook,07/05/95,572228,4980022,300,99,99,0,,-74.08405741030,44.96996557710
1812,795015.00000000000,CROTS survey,SR-16-8,East Branch Owego Creek,07/05/95,401431,4688422,485,8,0,8,,-76.19661065770,42.34181477360
1813,795015.00000000000,CROTS survey,SR-16-8,East Branch Owego Creek,07/05/95,402331,4686922,640,22,0,22,,-76.18543337810,42.32842195370
1814,995059.00000000000,General biological survey,E-23-20-11-3,Unnamed Water,07/05/95,188329,4691320,250,24,0,24,,-78.78159618250,42.31175501530
1815,995059.00000000000,General biological survey,E-23-20-11-3,Unnamed Water,07/05/95,189929,4693120,452,1,0,1,,-78.76318877870,42.32856922600
1816,395059.00000000000,Reclassification,H-101-31,Cold Spring Creek,07/06/95,605632,4643824,100,12,12,0,,-73.72574399020,41.93931863550
1817,395060.00000000000,Reclassification,H-101-31-4,Mountain Brook,07/06/95,607232,4643724,250,7,7,0,,-73.70646584530,41.93820238430
1818,595049.00000000000,CROTS survey,C-3-25-14,Booth Brook,07/06/95,588330,4967822,300,1,1,0,,-73.88203028660,44.85834133570
1819,595050.00000000000,CROTS survey,SLC-21-5,Unnamed Water,07/06/95,576029,4967422,250,68,68,0,,-74.03775707520,44.85615888100
1820,595050.00000000000,CROTS survey,SLC-21-5,Unnamed Water,07/06/95,577630,4967322,175,100,100,0,,-74.01751265340,44.85508628630
1821,795015.00000000000,CROTS survey,SR-16-8,East Branch Owego Creek,07/06/95,401331,4690322,470,21,0,21,,-76.19814929690,42.35890997130
1822,795015.00000000000,CROTS survey,SR-16-8,East Branch Owego Creek,07/06/95,401631,4691922,450,33,2,31,,-76.19478013010,42.37335458560
1823,995053.00000000000,General biological survey,PA-53-15-3,Mcintosh Creek,07/06/95,191129,4669220,240,26,26,0,,-78.73595335910,42.11425484400
1824,795015.00000000000,CROTS survey,SR-16-8,East Branch Owego Creek,07/07/95,400931,4696222,465,165,85,80,,-76.20402034760,42.41198312620
1825,795015.00000000000,CROTS survey,SR-16-8,East Branch Owego Creek,07/07/95,401831,4694522,400,57,18,39,,-76.19279460920,42.39679054860
1826,695001.00000000000,Post-liming survey,ONT-19-P620,Payne Lake,07/10/95,476471,4849177,0,9,9,0,,-75.29246996900,43.79527989290
1827,695001.00000000000,Post-liming survey,ONT-19-P620,Payne Lake,07/10/95,476577,4849114,0,3,3,0,,-75.29114963160,43.79471602280
1828,395018.00000000000,CROTS survey,H-95-10,Sprout Creek,07/11/95,602132,4616724,305,18,0,18,,-73.77262454540,41.69574726940
1829,395018.00000000000,CROTS survey,H-95-10,Sprout Creek,07/11/95,604332,4619624,253,30,0,30,,-73.74568440190,41.72157629080
1830,395018.00000000000,CROTS survey,H-95-10,Sprout Creek,07/11/95,606132,4620424,375,7,7,0,,-73.72390674370,41.72854195370
1831,595053.00000000000,CROTS survey,C-96-4,Phelps Brook,07/11/95,617231,4869123,250,37,37,0,,-73.53863762870,43.96589599190
1832,595053.00000000000,CROTS survey,C-96-4,Phelps Brook,07/11/95,619531,4868523,300,63,58,5,,-73.51011109510,43.96012545190
1833,595053.00000000000,CROTS survey,C-96-4,Phelps Brook,07/11/95,620331,4867323,250,12,6,6,,-73.50041458560,43.94919442640
1834,695002.00000000000,Post-liming survey,ONT-19-P619,Cleveland Lake,07/11/95,477406,4849529,0,1,1,0,,-75.28086272530,43.79847835330
1835,795017.00000000000,CROTS survey,SR-44-14-59-32,East Branch Tioughnioga C,07/11/95,427432,4734722,529,31,1,30,,-75.88688963080,42.76159298040
1836,795017.00000000000,CROTS survey,SR-44-14-59-32,East Branch Tioughnioga C,07/11/95,429932,4733922,420,72,25,47,,-75.85624008100,42.75462193370
1837,395018.00000000000,CROTS survey,H-95-10,Sprout Creek,07/12/95,596032,4602224,300,1,0,1,,-73.84824371970,41.56592814800
1838,395018.00000000000,CROTS survey,H-95-10,Sprout Creek,07/12/95,598032,4608224,494,49,0,49,,-73.82328058530,41.61971783650
1839,395018.00000000000,CROTS survey,H-95-10,Sprout Creek,07/12/95,598832,4609824,402,29,0,29,,-73.81341562720,41.63402766140
1840,795019.00000000000,CROTS survey,SR-44-74,Stone Mill Brook,07/12/95,450832,4735322,540,4,1,3,,-75.60097780670,42.76885355810
1841,795019.00000000000,CROTS survey,SR-44-74,Stone Mill Brook,07/12/95,452832,4734022,615,5,0,5,,-75.57642460910,42.75727271960
1842,595074.00000000000,CROTS survey,C-3-25,North Branch Great Chazy,07/16/95,582730,4965022,175,106,39,67,,-73.95335230860,44.83381127340
1843,595074.00000000000,CROTS survey,C-3-25,North Branch Great Chazy,07/16/95,584430,4967122,300,77,22,55,,-73.93149931820,44.85251343250
1844,595074.00000000000,CROTS survey,C-3-25,North Branch Great Chazy,07/16/95,586630,4967222,300,92,38,54,,-73.90364525210,44.85314961970
1845,595077.00000000000,CROTS survey,SL-1-133,Ampersand Brook,07/17/95,556630,4894223,370,24,24,0,,-74.29128938630,44.19902795990
1846,595077.00000000000,CROTS survey,SL-1-133,Ampersand Brook,07/17/95,558330,4894023,300,37,37,0,,-74.27003821930,44.19709350620
1847,695509.00000000000,Whirling disease sampling,H-240,Mohawk River,07/17/95,461032,4802223,1800,70,56,14,,-75.48099645300,43.37186097430
1848,395020.00000000000,"Other, see comments",D-70-20-25-15,Mongaup Creek,07/18/95,524232,4643024,840,15,14,1,,-74.70768527120,41.93881253680
1849,395020.00000000000,"Other, see comments",D-70-20-25-15,Mongaup Creek,07/18/95,525032,4644224,300,3,0,3,,-74.69798386060,41.94959551900
1850,595076.00000000000,CROTS survey,SL-1-116,Cross Clearing Brook,07/18/95,550330,4899123,300,2,2,0,,-74.36965681300,44.24360267000
1851,595078.00000000000,CROTS survey,SLC-25-4,Little Trout River,07/18/95,565828,4971523,300,28,1,27,,-74.16631605000,44.89408746580
1852,595078.00000000000,CROTS survey,SLC-25-4,Little Trout River,07/18/95,566528,4970623,250,12,6,6,,-74.15757006850,44.88592139590
1853,595078.00000000000,CROTS survey,SLC-25-4,Little Trout River,07/18/95,567929,4969122,300,19,11,8,,-74.14003276950,44.87227850650
1854,595078.00000000000,CROTS survey,SLC-25-4,Little Trout River,07/18/95,569329,4967822,300,22,21,1,,-74.12248892200,44.86044227260
1855,695512.00000000000,CROTS survey,H-240-187,Steele Creek,07/18/95,495833,4760523,400,47,1,4,42,-75.05112140740,42.99736093300
1856,795021.00000000000,CROTS survey,ONT-66-11-P26-33,Cowaselon Creek,07/18/95,441532,4772022,500,47,0,47,,-75.71847465730,43.09866543960
1857,795021.00000000000,CROTS survey,ONT-66-11-P26-33,Cowaselon Creek,07/18/95,443832,4771922,537,54,0,54,,-75.69020341070,43.09793896950
1858,595078.00000000000,CROTS survey,SLC-25-4,Little Trout River,07/19/95,571329,4965822,300,46,45,1,,-74.09745883810,44.84224288370
1859,695513.00000000000,CROTS survey,H-240-187-2,Steele Creek,07/19/95,492833,4758823,400,79,1,2,76,-75.08790402490,42.98202991400
1860,795019.00000000000,CROTS survey,SR-44-74,Stone Mill Brook,07/19/95,448632,4736422,390,1,0,1,,-75.62796681810,42.77861469000
1861,795019.00000000000,CROTS survey,SR-44-74,Stone Mill Brook,07/19/95,449532,4736222,465,1,0,1,,-75.61694718840,42.77687350740
1862,795021.00000000000,CROTS survey,ONT-66-11-P26-33,Cowaselon Creek,07/19/95,442832,4767622,293,102,0,102,,-75.70204851840,43.05914575300
1863,795021.00000000000,CROTS survey,ONT-66-11-P26-33,Cowaselon Creek,07/19/95,443532,4770522,303,67,0,67,,-75.69374730340,43.08531067760
1864,995005.00000000000,CROTS survey,PA-63-30,Clear Creek,07/19/95,164929,4681919,575,122,0,122,,-79.05941658570,42.21759474160
1865,995005.00000000000,CROTS survey,PA-63-30,Clear Creek,07/19/95,166129,4682419,690,32,0,32,,-79.04520081850,42.22259984310
1866,995006.00000000000,CROTS survey,PA-63-30,Clear Creek,07/19/95,158829,4685019,615,72,0,72,,-79.13495417460,42.24280455900
1867,995006.00000000000,CROTS survey,PA-63-30,Clear Creek,07/19/95,160429,4683019,460,26,0,26,,-79.11444182180,42.22553539660
1868,395019.00000000000,CROTS survey,H-95-19,Whaley Lake Stream,07/20/95,608232,4607324,300,2,0,2,,-73.70103717880,41.61029508090
1869,395019.00000000000,CROTS survey,H-95-19,Whaley Lake Stream,07/20/95,609832,4606824,300,14,0,14,,-73.68193104830,41.60557408080
1870,395019.00000000000,CROTS survey,H-95-19,Whaley Lake Stream,07/20/95,610532,4607124,300,8,0,8,,-73.67347732220,41.60817893200
1871,695404.00000000000,General biological survey,ONT-66-11-P26-24,West Branch Fish Creek,07/20/95,448932,4790823,0,1,0,1,,-75.62928313550,43.26848928230
1872,695512.00000000000,CROTS survey,H-240-187,Steele Creek,07/20/95,496733,4761723,400,6,0,0,6,-75.04008709470,43.00817143280
1873,695513.00000000000,CROTS survey,H-240-187-2,Steele Creek,07/20/95,493733,4759323,400,96,0,1,95,-75.07687104830,42.98654041260
1874,795021.00000000000,CROTS survey,ONT-66-11-P26-33,Cowaselon Creek,07/20/95,443432,4766622,415,147,0,147,,-75.69457915170,43.05018637400
1875,795021.00000000000,CROTS survey,ONT-66-11-P26-33,Cowaselon Creek,07/20/95,443932,4765022,412,184,0,184,,-75.68827918010,43.03581647400
1876,995006.00000000000,CROTS survey,PA-63-30,Clear Creek,07/20/95,157429,4686919,690,65,0,65,,-79.15300032220,42.25925900740
1877,995059.00000000000,General biological survey,E-23-20-11-3,Unnamed Water,07/20/95,189129,4692320,425,1,0,1,,-78.77244745380,42.32106110790
1878,995061.00000000000,General biological survey,E-23-20-11-4,Unnamed Water,07/20/95,190229,4694120,200,9,0,9,,-78.76009145700,42.33767529940
1879,395020.00000000000,"Other, see comments",D-70-20-25-15,Mongaup Creek,07/21/95,522732,4640223,300,145,118,27,,-74.72588783010,41.91362946500
1880,695506.00000000000,Whirling disease sampling,H-240-119,Otsquago Creek,07/21/95,513233,4748723,1000,29,28,0,1,-74.83793474360,42.89099653410
1881,795022.00000000000,CROTS survey,ONT-66-11-P26-33-2,Canaseraga Creek,07/21/95,430773,4772133,475,3,0,3,,-75.85068558310,43.09875845530
1882,795022.00000000000,CROTS survey,ONT-66-11-P26-33-2,Canaseraga Creek,07/21/95,432681,4770114,400,27,0,27,,-75.82699720800,43.08075125130
1883,795022.00000000000,CROTS survey,ONT-66-11-P26-33-2,Canaseraga Creek,07/24/95,432467,4765440,285,159,0,159,,-75.82905862930,43.03864728800
1884,695207.00000000000,General biological survey,ONT-19-40-P493-7-P517,Salmon Lake,07/25/95,504589,4865537,0,5,5,0,,-74.94281684570,43.94294060200
1885,695207.00000000000,General biological survey,ONT-19-40-P493-7-P517,Salmon Lake,07/25/95,504654,4865754,0,3,3,0,,-74.94200498700,43.94489397370
1886,695207.00000000000,General biological survey,ONT-19-40-P493-7-P517,Salmon Lake,07/25/95,504748,4865412,0,4,4,0,,-74.94083667680,43.94181414380
1887,695207.00000000000,General biological survey,ONT-19-40-P493-7-P517,Salmon Lake,07/25/95,504871,4865764,0,4,4,0,,-74.93930078900,43.94498260520
1888,695510.00000000000,CROTS survey,ONT-45-9,Raystone Creek,07/25/95,425631,4841423,3000,100,100,0,,-75.92329337860,43.72210880010
1889,795022.00000000000,CROTS survey,ONT-66-11-P26-33-2,Canaseraga Creek,07/25/95,431469,4766662,512,36,0,36,,-75.84145951750,43.04956083100
1890,395020.00000000000,"Other, see comments",D-70-20-25-15,Mongaup Creek,07/26/95,523832,4642224,300,45,23,22,,-74.71254283670,41.93161939480
1891,695207.00000000000,General biological survey,ONT-19-40-P493-7-P517,Salmon Lake,07/26/95,504635,4866057,0,9,9,0,,-74.94223911050,43.94762218140
1892,795023.00000000000,CROTS survey,ONT-53,Salmon River,07/26/95,436409,4819368,450,2,0,1,1,-75.78690331470,43.52454460830
1893,795023.00000000000,CROTS survey,ONT-53,Salmon River,07/26/95,437376,4818410,450,4,0,1,3,-75.77482792030,43.51600103430
1894,995062.00000000000,General biological survey,PA-53-7,Wolf Run,07/26/95,179529,4658019,460,32,29,3,,-78.86983089020,42.00895267410
1895,995063.00000000000,General biological survey,PA-53-15-5,Beehunter Creek,07/26/95,191029,4666220,230,41,41,0,,-78.73557529720,42.08725350380
1896,395024.00000000000,CROTS survey,H-139-14-38-14,Homowack Kill,07/27/95,547832,4612324,300,106,0,106,,-74.42548002170,41.66123445780
1897,395024.00000000000,CROTS survey,H-139-14-38-14,Homowack Kill,07/27/95,548532,4612924,387,33,0,33,,-74.41702384940,41.66659616330
1898,595956.00000000000,General biological survey,ONT-19-40-P493-19-P539-5-P541-2,Unnamed Water,07/27/95,517930,4872123,175,2,2,0,,-74.77635410490,44.00203343960
1899,695204.00000000000,Pre-liming survey,ONT-19-40-P493-7-P528,Witchhopple Lake,07/27/95,506152,4867827,0,3,3,0,,-74.92331393700,43.96354738420
1900,695204.00000000000,Pre-liming survey,ONT-19-40-P493-7-P528,Witchhopple Lake,07/27/95,506307,4867888,0,3,3,0,,-74.92138110460,43.96409528830
1901,695204.00000000000,Pre-liming survey,ONT-19-40-P493-7-P528,Witchhopple Lake,07/27/95,506800,4868147,0,1,1,0,,-74.91523238270,43.96642281550
1902,695406.00000000000,General biological survey,ONT-66-11-P26-24-18,Cold Brook,07/27/95,446732,4791623,0,3,0,3,,-75.65646824700,43.27554019730
1903,695510.00000000000,CROTS survey,ONT-45-9,Raystone Creek,07/27/95,426331,4840523,625,2,2,0,,-75.91448070870,43.71407613940
1904,795024.00000000000,CROTS survey,ONT-54-4,South Branch Grindstone C,07/27/95,407331,4815223,390,9,9,0,,-76.14596150500,43.48418701860
1905,795024.00000000000,CROTS survey,ONT-54-4,South Branch Grindstone C,07/27/95,407931,4814423,535,2,2,0,,-76.13840799430,43.47705909220
1906,795024.00000000000,CROTS survey,ONT-54-4,South Branch Grindstone C,07/27/95,410631,4814423,381,2,2,0,,-76.10502943200,43.47738656820
1907,695204.00000000000,Pre-liming survey,ONT-19-40-P493-7-P528,Witchhopple Lake,07/28/95,506333,4867702,0,2,2,0,,-74.92105922360,43.96242040280
1908,395021.00000000000,CROTS survey,CT-15-4,Swamp River,08/01/95,617832,4617424,301,2,0,2,,-73.58386266200,41.69988073080
1909,395021.00000000000,CROTS survey,CT-15-4,Swamp River,08/01/95,618332,4619024,422,10,0,10,,-73.57753770960,41.71421349050
1910,995066.00000000000,General biological survey,E-23-48-3-1,Unnamed Water,08/01/95,213429,4709520,200,14,8,2,4,-78.48667682080,42.48499597530
1911,195034.00000000000,CROTS survey,GSB-208,Carlls River,08/02/95,641037,4508500,300,1,0,1,,-73.33021386330,40.71535207230
1912,595140.00000000000,CROTS survey,C-15-22-5,Alder Brook,08/02/95,583830,4935922,300,4,4,0,,-73.94420994280,44.57175787500
1913,595141.00000000000,CROTS survey,C-15-51-1,Lyon Brook,08/02/95,574930,4922523,300,55,54,1,,-74.05822876690,44.45212819570
1914,595141.00000000000,CROTS survey,C-15-51-1,Lyon Brook,08/02/95,575530,4924223,200,1,1,0,,-74.05044057420,44.46736839570
1915,995329.00000000000,General biological survey,PA-39-8,Root Creek,08/02/95,239330,4661820,410,25,0,25,,-78.15057220470,42.06520431110
1916,995330.00000000000,General biological survey,PA-32-4,Hunt Creek,08/02/95,247530,4657920,570,25,0,25,,-78.04992160290,42.03280534890
1917,995331.00000000000,General biological survey,PA-33,California Hollow Brook,08/02/95,243030,4658520,250,10,1,9,,-78.10446947690,42.03674470020
1918,195034.00000000000,CROTS survey,GSB-208,Carlls River,08/03/95,640447,4509485,300,1,0,1,,-73.33697548380,40.72432269100
1919,395033.00000000000,CROTS survey,D-70-20-25-25,Fir Brook,08/03/95,529432,4641024,300,7,2,5,,-74.64505772030,41.92062249640
1920,395033.00000000000,CROTS survey,D-70-20-25-25,Fir Brook,08/03/95,530232,4641424,296,8,5,3,,-74.63538960450,41.92419491220
1921,595140.00000000000,CROTS survey,C-15-22-5,Alder Brook,08/03/95,582330,4930222,300,9,3,6,,-73.96400896610,44.52062426960
1922,595142.00000000000,CROTS survey,C-15-51-2,Negro Brook,08/03/95,571230,4927323,150,17,17,0,,-74.10406619680,44.49571010980
1923,595142.00000000000,CROTS survey,C-15-51-2,Negro Brook,08/03/95,572930,4928623,225,8,8,0,,-74.08250270080,44.50724241650
1924,995332.00000000000,General biological survey,ONT-117-176,Vandermark Creek,08/03/95,255730,4672620,200,1,0,1,,-77.95713469080,42.16761318090
